Customer_ID,Latitude,Longitude,City,Order_Weight,Order_Volume,Time_Window_Start,Time_Window_End,Service_Time,Priority_Level,Delivery_Type,Return_Flag
C000106,21.01516,105.891805,Hanoi,21.84,0.128,13:00,16:00,6,1,Home,False
C000107,16.066048,108.196224,Da Nang,2.79,0.071,13:00,18:00,7,1,Home,False
C000108,21.122551,105.901812,Hanoi,24.72,0.018,10:00,16:00,9,2,Home,False
C000109,16.034436,108.171954,Da Nang,7.92,0.042,15:00,18:00,8,1,Home,False
C000110,10.826928,106.596031,Ho Chi Minh City,23.99,0.192,15:00,20:00,5,1,Home,False
C000111,10.670777,106.80839,Ho Chi Minh City,23.58,0.175,09:00,12:00,6,2,Home,False
C000112,10.696267,106.638845,Ho Chi Minh City,20.99,0.039,08:00,16:00,4,2,Home,False
C000113,10.792974,106.804935,Ho Chi Minh City,17.35,0.224,10:00,18:00,8,2,Home,False
C000114,16.026,108.25083,Da Nang,19.38,0.165,15:00,20:00,9,1,Home,False
C000115,10.726305,106.729375,Ho Chi Minh City,15.64,0.131,09:00,16:00,5,2,Home,False
C000116,21.14314,105.973686,Hanoi,8.11,0.073,15:00,20:00,5,2,Office,False
C000117,20.935855,105.779718,Hanoi,20.07,0.174,09:00,18:00,12,3,Home,False
C000118,20.918074,105.958459,Hanoi,3.98,0.09,15:00,20:00,14,3,Home,False
C000119,10.814467,106.750572,Ho Chi Minh City,23.04,0.148,09:00,18:00,8,1,Home,False
C000120,10.063576,105.757866,Can Tho,21.18,0.229,10:00,16:00,14,1,Office,True
C000121,16.055327,108.264171,Da Nang,24.83,0.075,10:00,18:00,6,1,Locker,True
C000122,10.866822,106.743669,Ho Chi Minh City,0.25,0.026,17:00,21:00,12,2,Home,False
C000123,10.706487,106.766096,Ho Chi Minh City,20.55,0.248,10:00,16:00,4,2,Home,False
C000124,20.921121,105.744633,Hanoi,10.93,0.024,10:00,18:00,8,2,Home,False
C000125,16.02551,108.264165,Da Nang,0.84,0.009,08:00,12:00,9,2,Home,False
C000126,10.034177,105.750535,Can Tho,19.69,0.147,08:00,11:00,11,3,Home,False
C000127,10.774005,106.661215,Ho Chi Minh City,14.28,0.081,15:00,18:00,15,2,Home,False
C000128,21.051611,105.848788,Hanoi,19.25,0.07,15:00,18:00,8,2,Home,False
C000129,15.984956,108.131616,Da Nang,14.88,0.088,17:00,21:00,15,2,Home,True
C000130,10.870894,106.633533,Ho Chi Minh City,18.4,0.206,10:00,16:00,4,3,Locker,False
C000131,20.973973,105.933709,Hanoi,10.86,0.075,10:00,18:00,12,2,Home,False
C000132,10.728973,106.801994,Ho Chi Minh City,24.75,0.239,09:00,18:00,11,3,Home,True
C000133,21.081573,105.815049,Hanoi,16.16,0.118,13:00,16:00,5,2,Home,False
C000134,15.986663,108.249626,Da Nang,0.79,0.055,17:00,21:00,3,3,Home,False
C000135,9.991497,105.722108,Can Tho,0.6,0.162,15:00,18:00,10,2,Locker,False
C000136,10.708111,106.590749,Ho Chi Minh City,19.94,0.154,17:00,20:00,8,3,Locker,False
C000137,10.829527,106.70002,Ho Chi Minh City,13.97,0.122,10:00,18:00,15,2,Home,False
C000138,10.862034,106.7491,Ho Chi Minh City,0.28,0.023,15:00,18:00,4,1,Home,False
C000139,20.910156,105.787386,Hanoi,21.9,0.114,13:00,18:00,10,3,Home,False
C000140,20.932994,105.811934,Hanoi,13.29,0.124,17:00,21:00,13,2,Home,False
C000141,10.667849,106.613478,Ho Chi Minh City,1.12,0.12,09:00,16:00,3,2,Office,False
C000142,10.715645,106.798309,Ho Chi Minh City,4.37,0.233,09:00,12:00,8,3,Home,True
C000143,10.049518,105.786725,Can Tho,4.83,0.063,08:00,16:00,10,1,Home,False
C000144,20.927478,105.827028,Hanoi,21.17,0.235,17:00,21:00,6,2,Home,False
C000145,21.112234,105.869853,Hanoi,13.69,0.205,09:00,16:00,15,3,Home,False
C000146,21.070507,105.886364,Hanoi,4.95,0.041,08:00,12:00,4,1,Home,False
C000147,21.007054,105.88016,Hanoi,4.25,0.199,10:00,18:00,3,1,Home,False
C000148,10.660362,106.728653,Ho Chi Minh City,4.75,0.134,17:00,21:00,8,2,Home,False
C000149,20.92082,105.858632,Hanoi,7.81,0.178,17:00,21:00,9,2,Home,False
C000150,16.077896,108.247018,Da Nang,4.6,0.038,08:00,11:00,5,1,Home,False
C000151,10.692398,106.615603,Ho Chi Minh City,12.79,0.02,17:00,20:00,10,2,Home,False
C000152,20.97776,105.781638,Hanoi,3.44,0.226,08:00,16:00,4,2,Home,False
C000153,10.790407,106.754656,Ho Chi Minh City,23.43,0.24,13:00,18:00,15,1,Home,False
C000154,10.780258,106.815073,Ho Chi Minh City,18.34,0.195,10:00,16:00,7,2,Home,False
C000155,21.011344,105.910901,Hanoi,22.51,0.038,08:00,11:00,6,2,Home,False
C000156,10.880477,106.596916,Ho Chi Minh City,23.87,0.178,17:00,21:00,12,3,Home,True
C000157,21.120233,105.863703,Hanoi,5.49,0.178,17:00,20:00,10,1,Home,False
C000158,16.117901,108.181005,Da Nang,4.27,0.143,13:00,20:00,10,2,Locker,False
C000159,20.986229,105.904346,Hanoi,13.56,0.098,09:00,18:00,8,1,Home,False
C000160,10.839521,106.796499,Ho Chi Minh City,6.2,0.235,13:00,20:00,15,2,Home,False
C000161,10.840223,106.584825,Ho Chi Minh City,21.35,0.23,17:00,20:00,9,3,Home,False
C000162,21.076749,105.924991,Hanoi,6.28,0.08,17:00,20:00,12,3,Locker,False
C000163,20.936041,105.742887,Hanoi,13.58,0.084,08:00,12:00,14,2,Locker,False
C000164,10.682348,106.720562,Ho Chi Minh City,9.54,0.028,15:00,18:00,10,3,Home,False
C000165,20.996586,105.944223,Hanoi,2.37,0.064,13:00,16:00,3,3,Home,False
C000166,15.997121,108.139189,Da Nang,12.98,0.134,17:00,20:00,5,1,Locker,False
C000167,10.690913,106.819892,Ho Chi Minh City,6.32,0.166,15:00,21:00,13,2,Home,False
C000168,10.014013,105.697114,Can Tho,4.34,0.098,09:00,16:00,13,3,Home,False
C000169,21.097455,105.945573,Hanoi,13.35,0.247,08:00,11:00,11,2,Home,True
C000170,20.99841,105.818298,Hanoi,11.02,0.177,08:00,11:00,14,2,Home,False
C000171,21.11973,105.737537,Hanoi,10.91,0.203,09:00,18:00,9,3,Locker,False
C000172,10.83908,106.664891,Ho Chi Minh City,13.75,0.145,13:00,18:00,13,2,Home,False
C000173,16.112155,108.278587,Da Nang,5.27,0.006,13:00,16:00,14,3,Home,True
C000174,16.084903,108.273225,Da Nang,14.96,0.041,17:00,21:00,5,3,Home,False
C000175,16.090623,108.152548,Da Nang,16.67,0.234,10:00,16:00,9,2,Home,False
C000176,10.853135,106.707404,Ho Chi Minh City,18.76,0.241,09:00,18:00,12,2,Office,False
C000177,10.859395,106.800434,Ho Chi Minh City,18.62,0.131,09:00,12:00,14,2,Home,False
C000178,10.836486,106.790167,Ho Chi Minh City,2.97,0.198,17:00,20:00,12,3,Home,False
C000179,10.728071,106.726927,Ho Chi Minh City,12.43,0.043,10:00,16:00,10,2,Home,False
C000180,10.764056,106.751861,Ho Chi Minh City,13.43,0.109,10:00,16:00,12,2,Home,False
C000181,20.910504,105.860991,Hanoi,17.58,0.024,17:00,20:00,11,3,Home,False
C000182,10.742062,106.710089,Ho Chi Minh City,17.86,0.079,13:00,18:00,12,3,Home,False
C000183,10.8024,106.798687,Ho Chi Minh City,5.8,0.117,17:00,21:00,14,3,Locker,False
C000184,16.114071,108.238154,Da Nang,16.68,0.063,08:00,11:00,8,2,Home,True
C000185,20.962354,105.774362,Hanoi,8.38,0.06,08:00,16:00,8,2,Locker,False
C000186,16.087638,108.233837,Da Nang,16.26,0.025,17:00,21:00,6,3,Home,True
C000187,10.814786,106.638034,Ho Chi Minh City,7.69,0.091,10:00,16:00,14,2,Locker,False
C000188,21.124364,105.957672,Hanoi,0.81,0.037,13:00,16:00,11,2,Home,False
C000189,10.009825,105.690601,Can Tho,8.81,0.026,09:00,12:00,6,3,Home,False
C000190,21.138392,105.78281,Hanoi,23.4,0.241,15:00,20:00,5,2,Home,False
C000191,10.762638,106.666282,Ho Chi Minh City,3.11,0.044,08:00,16:00,15,2,Home,True
C000192,21.106581,105.815629,Hanoi,4.45,0.121,09:00,18:00,15,2,Home,False
C000193,10.666265,106.623805,Ho Chi Minh City,15.83,0.211,10:00,18:00,3,2,Home,False
C000194,20.913578,105.90193,Hanoi,12.66,0.2,15:00,21:00,12,2,Locker,False
C000195,10.888319,106.769936,Ho Chi Minh City,5.35,0.161,17:00,20:00,9,3,Home,False
C000196,20.983875,105.911625,Hanoi,11.7,0.047,15:00,18:00,9,3,Home,False
C000197,10.678872,106.588035,Ho Chi Minh City,10.33,0.233,17:00,21:00,14,3,Home,False
C000198,21.083095,105.923791,Hanoi,22.49,0.087,10:00,16:00,13,2,Locker,True
C000199,21.007156,105.823554,Hanoi,3.72,0.01,13:00,20:00,4,2,Home,False
C000200,10.672844,106.627779,Ho Chi Minh City,7.38,0.227,08:00,12:00,11,2,Home,True
C000201,20.948614,105.95687,Hanoi,6.01,0.064,10:00,16:00,12,2,Home,False
C000202,10.721746,106.738939,Ho Chi Minh City,10.51,0.128,09:00,16:00,8,2,Home,False
C000203,21.057319,105.948429,Hanoi,12.19,0.048,15:00,21:00,12,2,Home,False
C000204,10.048498,105.738571,Can Tho,16.75,0.068,13:00,16:00,4,2,Home,False
C000205,20.911012,105.735511,Hanoi,12.42,0.164,09:00,18:00,6,3,Home,False
C000206,20.939565,105.850989,Hanoi,9.04,0.039,10:00,18:00,8,2,Locker,False
C000207,10.703456,106.623118,Ho Chi Minh City,0.91,0.019,09:00,12:00,11,2,Locker,False
C000208,21.034256,105.864182,Hanoi,6.44,0.14,08:00,16:00,9,2,Home,False
C000209,21.127612,105.768884,Hanoi,7.18,0.013,13:00,16:00,15,3,Home,False
C000210,10.731325,106.785839,Ho Chi Minh City,17.17,0.204,13:00,18:00,10,1,Home,False
C000211,21.008144,105.830007,Hanoi,19.58,0.037,08:00,16:00,7,1,Home,True
C000212,21.133371,105.95024,Hanoi,21.77,0.175,10:00,18:00,9,2,Home,False
C000213,10.709637,106.785512,Ho Chi Minh City,22.89,0.153,08:00,11:00,9,3,Home,False
C000214,21.108822,105.971963,Hanoi,4.92,0.029,08:00,16:00,3,2,Home,False
C000215,10.79237,106.619665,Ho Chi Minh City,18.61,0.242,17:00,21:00,10,2,Home,True
C000216,21.00182,105.880548,Hanoi,5.16,0.132,15:00,20:00,6,3,Home,False
C000217,10.759688,106.67407,Ho Chi Minh City,4.97,0.023,09:00,16:00,9,1,Home,False
C000218,10.873519,106.598483,Ho Chi Minh City,2.11,0.078,17:00,20:00,5,2,Home,False
C000219,16.085534,108.247227,Da Nang,6.19,0.159,09:00,16:00,12,2,Home,False
C000220,10.789555,106.795181,Ho Chi Minh City,23.31,0.062,09:00,18:00,15,2,Office,False
C000221,10.855507,106.627893,Ho Chi Minh City,0.57,0.1,15:00,18:00,15,2,Locker,False
C000222,10.005455,105.765057,Can Tho,5.79,0.062,15:00,18:00,14,2,Home,False
C000223,10.873589,106.752986,Ho Chi Minh City,18.49,0.045,13:00,18:00,15,1,Home,False
C000224,16.006987,108.201475,Da Nang,11.21,0.173,09:00,18:00,6,2,Home,False
C000225,16.058443,108.188949,Da Nang,14.81,0.186,09:00,16:00,12,2,Home,False
C000226,10.709279,106.719663,Ho Chi Minh City,16.98,0.14,15:00,20:00,4,2,Locker,True
C000227,20.922459,105.901954,Hanoi,8.83,0.055,09:00,18:00,3,2,Home,False
C000228,20.984332,105.847365,Hanoi,9.11,0.141,10:00,18:00,14,1,Home,False
C000229,10.844915,106.795458,Ho Chi Minh City,15.11,0.075,10:00,18:00,7,3,Home,False
C000230,10.883856,106.710359,Ho Chi Minh City,23.21,0.2,17:00,20:00,15,2,Locker,False
C000231,10.838167,106.650797,Ho Chi Minh City,21.47,0.116,10:00,18:00,9,2,Home,False
C000232,10.826548,106.601373,Ho Chi Minh City,2.89,0.235,15:00,18:00,6,2,Home,False
C000233,10.857439,106.583526,Ho Chi Minh City,13.1,0.237,10:00,18:00,13,1,Home,True
C000234,16.111089,108.217516,Da Nang,18.73,0.063,10:00,16:00,15,2,Home,False
C000235,16.040017,108.190884,Da Nang,17.63,0.203,15:00,20:00,7,2,Home,False
C000236,10.668553,106.623391,Ho Chi Minh City,7.06,0.16,15:00,18:00,9,2,Home,False
C000237,10.705787,106.68006,Ho Chi Minh City,5.53,0.109,08:00,11:00,3,2,Home,True
C000238,10.014496,105.729398,Can Tho,20.81,0.214,09:00,12:00,6,2,Locker,False
C000239,21.147326,105.903148,Hanoi,7.85,0.059,17:00,21:00,10,1,Locker,False
C000240,21.048165,105.833122,Hanoi,15.13,0.178,13:00,18:00,13,2,Home,False
C000241,10.843088,106.777816,Ho Chi Minh City,9.13,0.238,09:00,18:00,10,2,Home,False
C000242,21.0623,105.744574,Hanoi,0.26,0.087,15:00,18:00,5,2,Home,False
C000243,10.038246,105.762005,Can Tho,8.15,0.11,13:00,20:00,12,1,Home,False
C000244,10.713346,106.605719,Ho Chi Minh City,10.42,0.241,08:00,16:00,13,3,Home,False
C000245,10.867581,106.658934,Ho Chi Minh City,23.06,0.013,15:00,18:00,5,1,Home,False
C000246,21.122755,105.784869,Hanoi,24.33,0.249,17:00,20:00,6,2,Home,False
C000247,9.994774,105.687747,Can Tho,14.24,0.217,08:00,12:00,6,1,Home,True
C000248,10.656844,106.771474,Ho Chi Minh City,22.31,0.203,17:00,21:00,7,2,Home,False
C000249,20.952232,105.785378,Hanoi,4.45,0.17,08:00,12:00,6,2,Home,False
C000250,21.062544,105.7903,Hanoi,2.61,0.228,17:00,21:00,7,3,Locker,False
C000251,10.793982,106.767856,Ho Chi Minh City,9.78,0.245,17:00,20:00,10,3,Home,False
C000252,10.70343,106.810606,Ho Chi Minh City,5.89,0.184,13:00,20:00,8,2,Home,False
C000253,20.954284,105.910654,Hanoi,9.14,0.175,09:00,12:00,10,3,Home,True
C000254,10.8932,106.613166,Ho Chi Minh City,23.2,0.145,13:00,16:00,10,2,Home,False
C000255,10.754383,106.79857,Ho Chi Minh City,5.62,0.126,17:00,21:00,13,2,Home,False
C000256,10.092798,105.743493,Can Tho,24.2,0.122,17:00,20:00,8,2,Home,False
C000257,20.920413,105.86011,Hanoi,2.11,0.223,15:00,20:00,10,2,Home,False
C000258,16.12172,108.252733,Da Nang,18.74,0.135,17:00,20:00,3,2,Home,False
C000259,10.879243,106.784055,Ho Chi Minh City,18.13,0.232,13:00,18:00,6,3,Home,False
C000260,10.685722,106.634142,Ho Chi Minh City,4.24,0.043,13:00,18:00,11,2,Home,False
C000261,21.127486,105.853962,Hanoi,10.01,0.009,08:00,12:00,14,2,Home,False
C000262,10.757118,106.757966,Ho Chi Minh City,14.45,0.136,09:00,18:00,3,2,Home,False
C000263,10.042759,105.804047,Can Tho,12.92,0.075,09:00,16:00,7,2,Home,False
C000264,10.693058,106.710072,Ho Chi Minh City,13.37,0.161,08:00,16:00,3,2,Home,True
C000265,10.865636,106.726027,Ho Chi Minh City,18.71,0.138,08:00,16:00,3,2,Office,False
C000266,10.875624,106.674451,Ho Chi Minh City,4.48,0.208,10:00,18:00,14,2,Home,False
C000267,10.872815,106.699646,Ho Chi Minh City,11.18,0.139,10:00,18:00,3,1,Home,False
C000268,10.774442,106.639548,Ho Chi Minh City,12.24,0.02,10:00,18:00,11,2,Home,False
C000269,10.656311,106.815112,Ho Chi Minh City,19.31,0.09,08:00,11:00,10,2,Home,False
C000270,21.016574,105.791063,Hanoi,15.63,0.039,13:00,20:00,5,3,Home,False
C000271,10.716795,106.75151,Ho Chi Minh City,11.9,0.094,09:00,18:00,14,1,Home,False
C000272,10.65879,106.687115,Ho Chi Minh City,15.62,0.177,15:00,18:00,14,2,Home,False
C000273,10.718124,106.756403,Ho Chi Minh City,16.21,0.062,09:00,16:00,8,2,Office,False
C000274,10.741702,106.584474,Ho Chi Minh City,3.36,0.093,13:00,18:00,4,3,Locker,False
C000275,21.01425,105.776248,Hanoi,23.05,0.213,09:00,18:00,6,2,Home,False
C000276,10.820736,106.72546,Ho Chi Minh City,13.1,0.015,08:00,11:00,7,2,Locker,False
C000277,20.923383,105.864886,Hanoi,12.48,0.238,13:00,18:00,6,2,Locker,False
C000278,10.89111,106.673257,Ho Chi Minh City,19.29,0.16,09:00,18:00,4,1,Home,False
C000279,21.102763,105.905648,Hanoi,15.13,0.102,08:00,16:00,5,1,Home,False
C000280,10.832539,106.780135,Ho Chi Minh City,18.41,0.226,08:00,11:00,9,2,Home,False
C000281,15.996312,108.195254,Da Nang,9.83,0.121,13:00,16:00,10,2,Home,True
C000282,10.751681,106.809529,Ho Chi Minh City,17.26,0.139,09:00,18:00,8,2,Locker,True
C000283,10.865106,106.775896,Ho Chi Minh City,3.35,0.162,10:00,16:00,3,1,Home,False
C000284,21.098756,105.766946,Hanoi,7.43,0.124,08:00,11:00,8,3,Home,False
C000285,10.767386,106.717457,Ho Chi Minh City,16.67,0.146,10:00,16:00,3,3,Home,False
C000286,20.945673,105.913304,Hanoi,22.18,0.06,08:00,16:00,4,2,Home,True
C000287,10.021511,105.76638,Can Tho,21.81,0.176,17:00,20:00,13,2,Home,False
C000288,16.00094,108.132381,Da Nang,18.86,0.136,09:00,18:00,12,1,Home,False
C000289,21.092774,105.923151,Hanoi,22.1,0.015,08:00,16:00,13,3,Locker,True
C000290,10.04653,105.710075,Can Tho,2.57,0.234,17:00,21:00,11,3,Locker,False
C000291,10.830975,106.675549,Ho Chi Minh City,6.36,0.201,13:00,18:00,15,1,Home,False
